   73.0507736       30.3158798    
   73.1756516       30.2945328    
   73.3005219       30.2729263    
   73.4253998       30.2510757    
   73.5502701       30.2289696    
   73.6751404       30.2066116    
   73.8000183       30.1840134    
   73.9248886       30.1611595    
   74.0497665       30.1380615    
   74.1746368       30.1147079    
   74.2995148       30.0911102    
   74.4243851       30.0672531    
   74.5492554       30.0431519    
   74.6741333       30.0188026    
   74.7990036       29.9941978    
   74.9238815       29.9693527    
   75.0487518       29.9442482    
   75.1736298       29.9189034    
   75.2985001       29.8933029    
   75.4233704       29.8674507    
   75.5482483       29.8413506    
   75.6731186       29.8149986    
   75.7979965       29.7884064    
   75.9228668       29.7615547    
   76.0477448       29.7344627    
   76.1726151       29.7071114    
   76.2974854       29.6795082    
   76.4223633       29.6516685    
   76.5472336       29.6235657    
   76.6721115       29.5952225    
   76.7969818       29.5666237    
   76.9218521       29.5377731    
   77.0467300       29.5086823    
   77.1716003       29.4793320    
   77.2964783       29.4497414    
   77.4213486       29.4198952    
   77.5462265       29.3898010    
   77.6710968       29.3594513    
   77.7959671       29.3288536    
   77.9208450       29.2980156    
   78.0457153       29.2669182    
   78.1705933       29.2355804    
   78.2954636       29.2039833    
   78.4203415       29.1721420    
   78.5452118       29.1400452    
   78.6700821       29.1077003    
   78.7949600       29.0751114    
   78.9198303       29.0422668    
   79.0447083       29.0091782    
   79.1695786       28.9758339    
   79.2944565       28.9422455    
   79.4193268       28.9083977    
   79.5441971       28.8743057    
   79.6690750       28.8399696    
   79.7939453       28.8053741    
   79.9188232       28.7705383    
   80.0436935       28.7354469    
   80.1685638       28.7001038    
   80.2934418       28.6645203    
   80.4183121       28.6286736    
   80.5431900       28.5925903    
   80.6680603       28.5562477    
   80.7929382       28.5196648    
   80.9178085       28.4828186    
   81.0426788       28.4457321    
   81.1675568       28.4083939    
   81.2924271       28.3708076    
   81.4173050       28.3329735    
   81.5421753       28.2948837    
   81.6670532       28.2565498    
   81.7919235       28.2179565    
   81.9167938       28.1791191    
   82.0416718       28.1400375    
   82.1665421       28.1007004    
   82.2914200       28.0611153    
   82.4162903       28.0212822    
   82.5411682       27.9811974    
   82.6660385       27.9408646    
   82.7909088       27.9002724    
   82.9157867       27.8594398    
   83.0406570       27.8183556    
   83.1655350       27.7770233    
   83.2904053       27.7354393    
   83.4152756       27.6935997    
   83.5401535       27.6515274    
   83.6650238       27.6091881    
   83.7899017       27.5666046    
   83.9147720       27.5237732    
   84.0396500       27.4806938    
   84.1645203       27.4373627    
   84.2893906       27.3937721    
   84.4142685       27.3499489    
   84.5391388       27.3058624    
   84.6640167       27.2615395    
   84.7888870       27.2169533    
   84.9137650       27.1721268    
   85.0386353       27.1270447    
   85.1635056       27.0817108    
   85.2883835       27.0361366    
   85.4132538       26.9903030    
   85.5381317       26.9442329    
   85.6630020       26.8978958    
   85.7878723       26.8513107    
   85.9127502       26.8044930    
   86.0376205       26.7574081    
   86.1624985       26.7100868    
   86.2873688       26.6625023    
   86.4122467       26.6146851    
   86.5371170       26.5666008    
   86.6619873       26.5182686    
   86.7868652       26.4696999    
   86.9117355       26.4208679    
   87.0366135       26.3717995    
   87.1614838       26.3224678    
   87.2863617       26.2728996    
   87.4112320       26.2230682    
   87.5361023       26.1729927    
   87.6609802       26.1226692    
   87.7858505       26.0720901    
   87.9107285       26.0212746    
   88.0355988       25.9701920    
   88.1604767       25.9188766    
   88.2853470       25.8672981    
   88.4102173       25.8154755    
   88.5350952       25.7634010    
   88.6599655       25.7110748    
   88.7848434       25.6585083    
   88.9097137       25.6056824    
   89.0345840       25.5526085    
   89.1594620       25.4992905    
   89.2843323       25.4457169    
   89.4092102       25.3918991    
   89.5340805       25.3378220    
   89.6589584       25.2835083    
   89.7838287       25.2289276    
   89.9086990       25.1741104    
   90.0335770       25.1190414    
   90.1584473       25.0637207    
   90.2833252       25.0081558    
   90.4081955       24.9523392    
   90.5330734       24.8962708    
   90.6579437       24.8399429    
   90.7828140       24.7833786    
   90.9076920       24.7265549    
   91.0325623       24.6694946    
   91.1574402       24.6121750    
   91.2823105       24.5546112    
   91.4071884       24.4967880    
   91.5320587       24.4387207    
   91.6569290       24.3804016    
   91.7818069       24.3218384    
   91.9066772       24.2630234    
   92.0315552       24.2039566    
   92.1564255       24.1446381    
   92.2812958       24.0850677    
   92.4061737       24.0252533    
   92.5310440       23.9651947    
   92.6559219       23.9048767    
   92.7807922       23.8443146    
   92.9056702       23.7835007    
   93.0305405       23.7224350    
   93.1554108       23.6611176    
   93.2802887       23.5995636    
   93.4051590       23.5377426    
   93.5300369       23.4756775    
   93.6549072       23.4133682    
   93.7797852       23.3508072    
   93.9046555       23.2879944    
   94.0295258       23.2249298    
   94.1544037       23.1616211    
   94.2792740       23.0980530    
   94.4041519       23.0342484    
   94.5290222       22.9701843    
   94.6539001       22.9058762    
   94.7787704       22.8413162    
   94.9036407       22.7764969    
   95.0285187       22.7114487    
   95.1533890       22.6461334    
   95.2782669       22.5805740    
   95.4031372       22.5147629    
   95.5280075       22.4487000    
   95.6528854       22.3824005    
   95.7777557       22.3158340    
   95.9026337       22.2490311    
   96.0275040       22.1819687    
   96.1523819       22.1146698    
   96.2772522       22.0471039    
   96.4021225       21.9792938    
   96.5270004       21.9112473    
   96.6518707       21.8429337    
   96.7767487       21.7743835    
   96.9016190       21.7055740    
   97.0264969       21.6365204    
   97.1513672       21.5672073    
